"성북구",4357,4147,210,1161,1910,1641,1286,1345,3639,3587,52,961,1542,1467,1136,1159,3517,3478,39,784,1511,1527,1222,1167,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,97446,108774,-11328,31198,45320,48219,20928,29357,92018,106004,-13986,31036,40277,46892,20705,28076,88982,101680,-12698,30094,38476,44863,20412,26723,84064,84313,-249,24221,39478,36434,20365,23658,105328,114084,-8756,38460,43066,48814,23802,26810,88791,104406,-15615,31638,35849,48000,21304,24768,87648,100253,-12605,30471,35973,44877,21204,24905,99420,107941,-8521,36742,40251,45723,22427,25476,108745,100712,8033,36224,48691,40700,23830,23788,80258,84035,-3777,26556,33079,35477,20623,22002,101077,91055,10022,31796,46158,36115,23123,23144,106657,98867,7790,34308,47122,39408,25227,25151,96820,102420,-5600,33264,39826,43152,23730,26004,87700,87222,478,25181,39919,38064,22600,23977,81183,81056,127,22456,36175,34901,22552,23699,83641,81163,2478,23690,37780,33684,22171,23789,74040,80006,-5966,22231,31945,33992,19864,23783,67929,73180,-5251,19958,28461,30263,19510,22959,64081,71262,-7181,19260,26903,29945,17918,22057,65082,76521,-11439,20926,26278,32828,17878,22767,66804,76213,-9409,22463,26805,31240,17536,22510,60000,70396,-10396,19693,23758,29144,16549,21559,61285,68221,-6936,20294,24663,27925,16328,20002,57147,65477,-8330,17850,22849,26886,16448,20741,67841,61169,6672,18649,30436,24257,18756,18263,62953,68231,-5278,17857,26351,29471,18745,20903,59054,62394,-3340,15232,26196,26356,17626,20806
"강북구",2994,3093,-99,921,1323,1227,750,945,2666,2655,11,782,1186,1030,698,843,2610,2661,-51,859,1032,1082,719,720,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75109,90896,-15787,25095,34439,41148,15575,24653,79230,97873,-18643,30793,33007,42531,15430,24549,68932,83343,-14411,23946,30385,37152,14601,22245,54802,63525,-8723,16282,25142,28808,13378,18435,69832,80601,-10769,23020,30853,37455,15959,20126,67968,70643,-2675,21738,31651,30965,14579,17940,71505,74015,-2510,24005,32584,31750,14916,18260,88243,79099,9144,28627,41668,31592,17948,18880,72446,74216,-1770,23967,32120,31252,16359,18997,64330,65650,-1320,21312,27828,27065,15190,17273,59386,67685,-8299,20131,25298,29832,13957,17722,68161,73541,-5380,23939,28726,31114,15496,18488,69503,74648,-5145,25215,29198,30264,15090,19169,63075,68257,-5182,22864,26409,27403,13802,17990,54963,58481,-3518,18151,24011,24201,12801,16129,57460,58668,-1208,18785,25668,23660,13007,16223,53688,56152,-2464,17960,23637,22271,12091,15921,50417,53255,-2838,16987,21335,20872,12095,15396,47329,52704,-5375,16985,19800,20864,10544,14855,48224,52641,-4417,17353,20550,20587,10321,14701,47491,52240,-4749,17050,20125,20424,10316,14766,44791,48947,-4156,15955,18876,18777,9960,14215,42231,44809,-2578,14164,18237,17229,9830,13416,40941,45800,-4859,14384,16708,17345,9849,14071,38046,42622,-4576,12253,15927,17706,9866,12663,41625,46656,-5031,13264,18126,18992,10235,14400,37057,42961,-5904,12081,15985,17098,8991,13782
"도봉구",2575,2849,-274,748,1121,1088,706,1013,2414,2710,-296,789,951,921,674,1000,2361,2435,-74,679,977,899,705,857,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,85903,85667,236,23277,44545,35117,18081,27273,98462,93331,5131,31536,47183,34237,19743,27558,86581,84588,1993,24346,42918,32859,19317,27383,62449,71887,-9438,17760,27637,29893,17052,24234,80707,89317,-8610,25447,35310,37090,19950,26780,72509,80094,-7585,22559,31573,34228,18377,23307,82253,84289,-2036,27026,36316,33358,18911,23905,81433,82723,-1290,26626,35533,32654,19274,23443,78874,75399,3475,23558,35734,29318,19582,22523,71301,67448,3853,21967,31136,25002,18198,20479,68111,70141,-2030,21225,29970,27487,16916,21429,71116,76517,-5401,22920,29776,30538,18420,23059,72973,76208,-3235,23844,30824,28843,18305,23521,66651,70401,-3750,21559,27959,27174,17133,21668,57210,62980,-5770,18234,23272,24945,15704,19801,53589,61207,-7618,17662,21366,23646,14561,19899,54372,58382,-4010,18544,22182,21650,13646,18188,48249,52887,-4638,16299,19418,18944,12532,17644,47956,52619,-4663,16791,19119,18737,12046,17091,45658,51552,-5894,16128,18121,18276,11409,17148,48961,52460,-3499,17450,20163,17754,11348,17256,44836,48607,-3771,15745,18310,16231,10781,16631,40965,45260,-4295,13548,16966,15818,10451,15894,39518,44213,-4695,13353,16245,14959,9920,15901,35445,41225,-5780,11370,14573,15080,9502,14775,40435,47892,-7457,13305,17053,17260,10077,17327,36895,42682,-5787,11844,15678,15237,9373,15601
"노원구",3806,4549,-743,1288,1364,1600,1154,1661,3476,4209,-733,1065,1239,1438,1172,1706,3490,3957,-467,1008,1241,1383,1241,1566,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,143670,139675,3995,46136,71939,50365,25595,43174,115966,133322,-17356,40694,50272,54886,25000,37742,117979,122791,-4812,40863,51257,45932,25859,35996,109060,104299,4761,32144,51850,38336,25066,33819,151944,133888,18056,49672,68890,46168,33382,38048,134116,124947,9169,44729,57643,44036,31744,36182,147829,138543,9286,52612,61875,46712,33342,39219,130085,139033,-8948,47849,50310,51078,31926,40106,120431,133348,-12917,42763,46873,51382,30795,39203,102643,109590,-6947,34245,40130,41427,28268,33918,108949,117743,-8794,39110,41176,42580,28663,36053,116243,123212,-6969,40334,43382,44688,32527,38190,112976,117901,-4925,38296,42904,41814,31776,37791,100614,104915,-4301,32435,38734,38372,29445,34108,92019,100423,-8404,29670,33678,36367,28671,34386,84687,92813,-8126,26361,32611,33218,25715,33234,82094,91939,-9845,27960,30442,32666,23692,31313,75404,84716,-9312,24519,28016,27918,22869,32279,74362,83460,-9098,25535,27219,26905,21608,31020,73503,83748,-10245,25915,26388,27796,21200,30037,73528,83672,-10144,26191,26958,26038,20379,31443,72249,81176,-8927,26140,25665,24363,20444,30673,64406,78488,-14082,23570,21744,25639,19092,29279,61867,72748,-10881,20348,22309,22561,19210,29839,57183,68095,-10912,18216,20083,23167,18884,26712,68176,77707,-9531,23390,24801,25592,19985,28725,58736,68473,-9737,18539,22295,22981,17902,26953
"은평구",5717,5112,605,1896,2171,1296,1650,1920,4616,4592,24,1626,1632,1316,1358,1650,4436,4565,-129,1623,1515,1158,1298,1784,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99436,112418,-12982,33237,38325,32865,27874,46316,99622,107188,-7566,34032,36347,30983,29243,42173,93576,105342,-11766,32791,32278,30658,28507,41893,75170,88496,-13326,25945,24312,28059,24913,34492,95912,106613,-10701,35588,30311,33955,30013,37070,93293,100774,-7481,35285,29691,31523,28317,33966,102341,106823,-4482,40529,33399,29052,28413,37242,105674,105499,175,42063,33923,27773,29688,35663,101125,98242,2883,38464,33273,27260,29388,32518,88656,87901,755,33870,28497,23061,26289,30970,87124,96367,-9243,36453,25633,27211,25038,32703,98161,106151,-7990,43324,27501,28718,27336,34109,91445,99418,-7973,39284,25953,27383,26208,32751,105127,108163,-3036,46240,34881,28495,24006,33428,88552,82920,5632,34125,29661,22001,24766,26794,99486,87400,12086,37527,36710,21492,25249,28381,88184,84656,3528,36143,29619,20945,22422,27568,82891,77208,5683,30714,30217,19484,21960,27010,77427,77311,116,29618,27168,19325,20641,28368,73950,80850,-6900,30549,23395,20600,20006,29701,82375,85329,-2954,34346,27880,20433,20149,30550,74864,82925,-8061,33453,23255,20740,18156,28732,68402,73637,-5235,27968,22431,18672,18003,26997,67489,71519,-4030,26823,22289,17178,18377,27518,69399,72721,-3322,27569,22588,17515,19242,27637,76364,76165,199,27771,27369,19373,21224,29021,63269,66951,-3682,22712,22585,17449,17972,26790
"서대문구",3156,3226,-70,589,1380,1518,1187,1119,2765,2733,32,488,1192,1257,1085,988,2976,2855,121,464,1332,1279,1180,1112,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77618,85380,-7762,21357,37211,35175,19050,28848,71171,79301,-8130,19575,32025,33723,19571,26003,68998,79654,-10656,19919,29907,33808,19172,25927,73541,68645,4896,19600,34099,27395,19842,21650,83984,82358,1626,23095,36732,35167,24157,24096,79805,81678,-1873,23064,34784,35949,21957,22665,80029,83741,-3712,23094,34966,36260,21969,24387,79167,84549,-5382,23556,33248,36858,22363,24135,72969,80861,-7892,22048,29925,35935,20996,22878,62024,67290,-5266,16884,25802,29920,19338,20486,65711,69775,-4064,18214,27911,30318,19586,21243,74048,75397,-1349,21261,31148,32172,21639,21964,67811,69545,-1734,18132,29111,30022,20568,21391,67973,86337,-18364,21872,28135,40672,17966,23793,55046,60558,-5512,13740,23578,27932,17728,18886,50156,61119,-10963,12894,21373,29348,15889,18877,48068,58502,-10434,12960,20221,27357,14887,18185,50685,51250,-565,12212,22911,22428,15562,16610,47645,49668,-2023,11666,21247,21308,14732,16694,45088,49817,-4729,11251,19217,21795,14620,16771,55729,55165,564,15178,24763,22764,15788,17223,55152,54236,916,14917,24253,21666,15982,17653,48534,50286,-1752,11716,21699,22362,15119,16208,45861,48484,-2623,11158,19492,20742,15211,16584,45729,46677,-948,10070,19646,20288,16013,16319,56504,53579,2925,12499,25780,23620,18225,17460,42484,47061,-4577,8262,18595,21779,15627,17020
"마포구",4476,4640,-164,1065,1821,2099,1590,1476,3884,3788,96,849,1588,1718,1447,1221,3778,3904,-126,810,1548,1678,1420,1416,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,76825,94164,-17339,24229,31306,37978,21290,31957,77844,87708,-9864,23560,31610,35078,22674,29070,79141,84773,-5632,24453,32102,32959,22586,27361,68754,75746,-6992,20454,27476,30016,20824,25276,91449,94005,-2556,29379,35473,37751,26597,26875,88925,90838,-1913,29492,34153,36495,25280,24851,81870,92681,-10811,27254,30634,38830,23982,26597,86699,92783,-6084,29040,33089,37591,24570,26152,92698,90573,2125,30626,36077,34926,25995,25021,80639,78528,2111,24282,32055,31293,24302,22953,84499,81467,3032,24526,34959,33157,25014,23784,87991,87999,-8,25207,36023,36268,26761,26524,82085,83227,-1142,22421,33459,34773,26205,26033,82753,93253,-10500,24965,33960,41569,23828,26719,73262,76687,-3425,19901,29798,32526,23563,24260,75393,76441,-1048,20885,33130,30725,21378,24831,70011,74510,-4499,20053,29312,30025,20646,24432,60874,67554,-6680,16765,24267,27848,19842,22941,60331,65135,-4804,16445,24529,26637,19357,22053,68853,67146,1707,18941,28596,26208,21316,21997,71484,72254,-770,20023,30118,29185,21343,23046,62642,72793,-10151,18248,24297,31508,20097,23037,57490,63689,-6199,14608,23249,28404,19633,20677,60227,61071,-844,14817,24582,25393,20828,20861,57766,59573,-1807,13553,23286,25731,20927,20289,66215,68667,-2452,15705,27864,30927,22646,22035,61543,62124,-581,13751,26924,26899,20868,21474
"양천구",3891,4588,-697,1241,1514,1770,1136,1577,3326,3678,-352,890,1428,1352,1008,1436,3468,3813,-345,971,1406,1382,1091,1460,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,98258,108210,-9952,27405,43660,38794,27193,42011,98852,102083,-3231,27934,42480,36488,28438,37661,93566,98549,-4983,26978,39379,35316,27209,36255,81501,85278,-3777,22617,33337,31093,25547,31568,98870,105352,-6482,29711,39630,41546,29529,34095,102477,99677,2800,31097,40829,37693,30551,30887,106165,110890,-4725,33808,42237,43353,30120,33729,107554,109465,-1911,34728,42609,41418,30217,33319,103754,102700,1054,34591,39445,37820,29718,30289,91815,85364,6451,27599,36225,31836,27991,25929,94579,91780,2799,30040,36909,34199,27630,27541,104220,104527,-307,33806,40178,39823,30236,30898,92032,92960,-928,29097,35085,34306,27850,29557,84543,88566,-4023,25545,33521,34442,25477,28579,84517,87647,-3130,25822,33387,32930,25308,28895,75105,84099,-8994,24256,29024,31040,21825,28803,81691,83464,-1773,27076,34034,29650,20581,26738,65512,71946,-6434,21433,25411,25071,18668,25442,63005,68505,-5500,20157,25257,24905,17591,23443,62502,70772,-8270,19751,25270,28531,17481,22490,66589,70624,-4035,21529,27206,25927,17854,23168,65385,74404,-9019,24067,25381,26513,15937,23824,54797,62729,-7932,17134,22226,23721,15437,21874,54579,62414,-7835,16607,22383,22756,15589,23051,50256,56733,-6477,14024,21068,22060,15164,20649,64081,68021,-3940,19084,27259,25827,17738,23110,54952,60442,-5490,15867,23326,22780,15759,21795
"강서구",6830,6512,318,2058,2451,1850,2321,2604,6007,5947,60,1849,2026,1641,2132,2457,5590,5869,-279,1685,1853,1672,2052,2512,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,119691,109425,10266,33520,57689,33296,28482,42609,106554,110604,-4050,33655,43076,35394,29823,41555,99976,110074,-10098,32720,37738,34926,29518,42428,86784,92108,-5324,26794,32403,29009,27587,36305,121439,122135,-696,41832,44643,38076,34964,42227,108288,111866,-3578,37347,38991,36385,31950,38134,121743,125087,-3344,45101,44674,38121,31968,41865,130910,126569,4341,47864,48093,38304,34953,40401,116850,110315,6535,41401,41637,33419,33812,35495,103748,102102,1646,37157,36003,31614,30588,33331,113707,104295,9412,39653,40565,31444,33489,33198,117245,119233,-1988,42079,40950,37688,34216,39466,112558,111340,1218,39545,39820,33625,33193,38170,127205,115028,12177,45716,46093,31415,35396,37897,100639,108540,-7901,36478,33828,33774,30333,38288,91718,100863,-9145,31280,32584,30988,27854,38595,90049,98634,-8585,30910,32404,30173,26735,37551,82623,87711,-5088,27209,29804,25160,25610,35342,84702,86246,-1544,28785,30372,24236,25545,33225,109436,96548,12888,39586,41642,24225,28208,32737,94604,94501,103,33798,33645,25985,27161,34718,95852,93011,2841,33063,35464,24866,27325,35082,90217,86483,3734,28946,32381,23318,28890,34219,83699,90281,-6582,26562,28883,24894,28254,38825,78518,85057,-6539,24729,26068,25354,27721,34974,87198,99573,-12375,27937,29883,29855,29378,41781,87269,91368,-4099,28004,31430,25250,27835,38114
"구로구",3686,4113,-427,919,1309,1269,1458,1925,3050,3330,-280,627,1110,1098,1313,1605,3186,3318,-132,669,1125,1077,1392,1572,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75788,94810,-19022,21732,28224,30439,25832,42639,73960,82436,-8476,20022,27586,26089,26352,36325,73247,78273,-5026,19241,27058,24934,26948,34098,69626,68536,1090,17201,27037,22268,25388,29067,94939,83867,11072,24100,36632,26773,34207,32994,85684,82111,3573,22642,32684,27442,30358,32027,101012,92499,8513,27831,37765,28628,35416,36040,85086,89808,-4722,23894,31134,29317,30058,36597,83997,86849,-2852,23886,29720,29269,30391,33694,73380,72295,1085,19044,26429,24769,27907,28482,72141,75913,-3772,18981,25372,26160,27788,30772,85511,85880,-369,22983,30769,29020,31759,33877,77492,80945,-3453,20837,27283,26330,29372,33778,72802,76899,-4097,19091,25928,25253,27783,32555,68459,71744,-3285,17010,25121,23468,26328,31266,63011,69935,-6924,15824,23408,21730,23779,32381,72945,72658,287,19588,29051,21606,24306,31464,59003,62428,-3425,15278,21133,19467,22592,27683,56381,62188,-5807,14891,19733,19885,21757,27412,62804,65025,-2221,17625,21991,20613,23188,26787,57099,64052,-6953,16414,19681,19671,21004,27967,54368,61558,-7190,14722,19444,19205,20202,27631,50077,58672,-8595,13395,17035,18527,19647,26750,51108,58543,-7435,13516,18279,17607,19313,27420,54791,53666,1125,12486,20568,17069,21737,24111,60885,64024,-3139,14660,20745,21172,25480,28192,48170,54880,-6710,11292,18189,17645,18689,25943
"금천구",3034,2761,273,723,1071,758,1240,1280,2602,2462,140,622,840,694,1140,1146,2348,2371,-23,607,748,640,993,1124,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59911,80827,-20916,21356,18958,23846,19597,35625,53695,68037,-14342,17478,17156,20085,19061,30474,60392,64722,-4330,19017,21085,18283,20290,27422,54166,54977,-811,15476,20098,15888,18592,23613,57282,63327,-6045,17842,18453,19642,20987,25843,53627,58447,-4820,16742,16959,18501,19926,23204,52787,60693,-7906,17495,17067,17700,18225,25498,62489,62829,-340,21663,21066,15777,19760,25389,55017,56003,-986,17794,18184,15774,19039,22435,44365,47486,-3121,14156,13936,14233,16273,19097,44200,48430,-4230,14332,13404,14393,16464,19705,48937,53748,-4811,16444,14158,15882,18335,21422,46131,52245,-6114,16256,13940,14832,15935,21157,42730,46558,-3828,13720,13682,13010,15328,19828,38427,42817,-4390,11628,12019,11699,14780,19490,37595,43034,-5439,11144,12195,10883,14256,21007,40140,43017,-2877,12856,12628,11383,14656,18778,36640,37818,-1178,11338,11140,10060,14162,16420,34966,38174,-3208,11885,10024,10247,13057,16042,33510,37071,-3561,11160,9650,10054,12700,15857,34056,37303,-3247,11341,10463,9633,12252,16329,34870,36528,-1658,11451,11013,9369,12406,15708,34230,34907,-677,10288,10988,8764,12954,15855,33794,35508,-1714,9958,11073,8692,12763,16858,32416,33728,-1312,8757,10559,9172,13100,15799,35753,36963,-1210,9476,11899,10542,14378,16945,35663,35047,616,8884,12626,9594,14153,16569
"영등포구",4411,4626,-215,862,1820,2058,1729,1706,4032,3954,78,669,1725,1747,1638,1538,4000,3809,191,638,1711,1694,1651,1477,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,81290,102524,-21234,22897,32321,39725,26072,39902,80912,95598,-14686,22085,33163,37862,25664,35651,86554,92249,-5695,22788,36877,35776,26889,33685,73152,77273,-4121,17611,31305,31379,24236,28283,94007,96641,-2634,24966,39396,39660,29645,32015,88180,90514,-2334,23105,36734,38087,28341,29322,90356,93389,-3033,24332,38335,38051,27689,31006,96490,97095,-605,26989,40859,38813,28642,31293,81793,89287,-7494,21481,34246,38310,26066,29496,78876,78701,175,19728,33073,32739,26075,26234,80458,81896,-1438,20161,33926,34415,26371,27320,86077,89192,-3115,21654,36130,38285,28293,29253,76795,81428,-4633,18797,32136,34480,25862,28151,77094,81344,-4250,19171,32946,33804,24977,28369,69169,75640,-6471,16701,28641,31897,23827,27042,66644,75966,-9322,16966,27301,31105,22377,27895,65477,77778,-12301,18008,25926,32058,21543,27712,57623,66140,-8517,13659,23137,26563,20827,25918,57690,65125,-7435,14267,23101,26660,20322,24198,59057,65662,-6605,14231,23818,28084,21008,23347,58936,65678,-6742,14054,24161,27347,20721,24277,61308,71785,-10477,17380,23422,29393,20506,25012,62622,66039,-3417,15910,25762,27019,20950,23110,59862,62108,-2246,13239,24622,25540,22001,23329,56874,58253,-1379,11478,23115,25229,22281,21546,79309,68526,10783,17224,36063,28497,26022,22805,60565,61108,-543,11395,26801,26255,22369,23458
"동작구",4454,4642,-188,852,1900,2069,1702,1721,4126,3953,173,757,1747,1692,1622,1504,3981,4137,-156,748,1616,1780,1617,1609,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,92023,101487,-9464,22926,43706,40769,25391,37792,88887,95394,-6507,22407,40621,38917,25859,34070,86832,94374,-7542,22980,37620,38744,26232,32650,70708,80896,-10188,17425,30488,34504,22795,28967,90774,100791,-10017,24336,38973,44875,27465,31580,88009,94528,-6519,25402,36820,40663,25787,28463,89568,102429,-12861,26863,37215,44134,25490,31432,92779,98247,-5468,26388,39660,41250,26731,30609,101038,95500,5538,26459,46119,39860,28460,29181,81086,82905,-1819,21205,34144,34872,25737,26828,85302,88323,-3021,22444,36536,38041,26322,27838,89152,93722,-4570,23240,38112,41214,27800,29268,86005,91305,-5300,23736,35550,38350,26719,29219,78779,86766,-7987,20941,32671,37608,25167,28217,71983,77588,-5605,16404,30629,34474,24950,26710,70829,74307,-3478,15987,31217,31003,23625,27317,70217,73726,-3509,16168,31395,31393,22654,26165,68660,66673,1987,15148,30753,26598,22759,24927,70907,67868,3039,15558,32277,27796,23072,24514,63291,69117,-5826,14929,26638,29558,21724,24630,66694,76096,-9402,17787,27910,31565,20997,26744,66425,68243,-1818,15963,29101,27605,21361,24675,60949,66978,-6029,14741,25321,28015,20887,24222,65099,66105,-1006,14489,28822,26972,21788,24644,61168,62047,-879,13135,25706,26513,22327,22399,64496,69650,-5154,13784,27698,32236,23014,23630,64257,68311,-4054,13934,28111,29136,22212,25241
"관악구",7614,7232,382,1934,2264,2522,3416,2776,6706,6346,360,1563,1966,2397,3177,2386,6635,6340,295,1590,1948,2210,3097,2540,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,114998,142867,-27869,43187,39072,48871,32739,50809,116233,137341,-21108,45422,37382,46672,33429,45247,106420,120989,-14569,36526,35945,43280,33949,41183,89740,103129,-13389,28431,31477,37522,29832,37176,120732,133626,-12894,43816,40178,47829,36738,41981,127587,126423,1164,46901,42654,42264,38032,37258,134795,136291,-1496,49081,47053,44950,38661,42260,124112,132812,-8700,44030,40332,45411,39750,43371,124586,127185,-2599,42226,41735,44244,40625,40715,115947,111561,4386,36334,39714,37730,39899,37497,112992,116497,-3505,34817,38228,41704,39947,39976,132730,130804,1926,42590,44297,45597,45843,42617,124277,128115,-3838,39068,39730,44292,45479,44755,115476,120609,-5133,34953,37500,42264,43023,43392,104469,113071,-8602,29163,33594,40932,41712,42976,100901,110153,-9252,28114,33027,37890,39760,44149,97502,105431,-7929,26864,32313,37536,38325,41031,92666,98563,-5897,25911,28863,33940,37892,38712,89789,97304,-7515,25624,28044,33734,36121,37946,90987,98182,-7195,26344,28127,34262,36516,37576,94590,100724,-6134,29534,29383,32946,35673,38244,91198,96179,-4981,26502,28095,32592,36601,37085,90303,94943,-4640,26604,26843,32178,36856,36161,94403,96477,-2074,26397,28415,32225,39591,37855,93583,95788,-2205,26502,27024,33368,40057,35918,98301,103226,-4925,27197,29962,37731,41142,38298,89756,95711,-5955,23003,28513,34274,38240,38434
"서초구",4186,4983,-797,1043,1848,2361,1295,1579,3679,4193,-514,898,1512,1909,1269,1386,3921,4256,-335,934,1597,1923,1390,1399,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,80457,87241,-6784,17818,40027,34513,22612,34910,84573,85329,-756,18900,38945,33923,26728,32506,80466,84991,-4525,18336,35738,35049,26392,31606,73601,78019,-4418,15832,32674,32904,25095,29283,96431,98483,-2052,23802,42468,41529,30161,33152,82447,88543,-6096,19451,35574,39991,27422,29101,92347,97738,-5391,22891,41131,41305,28325,33542,90932,96807,-5875,22965,40047,40703,27920,33139,97847,93233,4614,24931,44161,38929,28755,29373,83100,79175,3925,19735,37196,33090,26169,26350,93132,93674,-542,26146,38781,39388,28205,28140,98911,93785,5126,24796,43644,40664,30471,28325,83626,87971,-4345,21154,35668,38985,26804,27832,75998,78185,-2187,16809,33807,35593,25382,25783,102723,86024,16699,25493,46746,33198,30484,27333,80612,80944,-332,19807,35653,32787,25152,28350,78798,82637,-3839,20716,34698,34555,23384,27366,73029,74371,-1342,18307,32630,30716,22092,25348,80562,76974,3588,21145,37194,31585,22223,24244,79323,74512,4811,20539,36020,30348,22764,23625,76543,83320,-6777,22715,32933,34364,20895,26241,71136,74319,-3183,19100,30999,30075,21037,25144,68680,76574,-7894,20152,28160,32193,20368,24229,74658,83489,-8831,24245,29695,34480,20718,24764,63335,67634,-4299,16198,26537,29655,20600,21781,71250,77669,-6419,19374,30117,34269,21759,24026,70064,81777,-11713,21088,29154,35450,19822,25239
"강남구",6201,6504,-303,1601,2525,2692,2075,2211,5740,5703,37,1500,2179,2211,2061,1992,6031,5667,364,1510,2279,2205,2242,1952,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,107188,124079,-16891,29863,48382,44837,28943,49379,114110,117083,-2973,31663,48555,43168,33892,42252,113058,118026,-4968,31804,46591,44082,34663,42140,106381,108714,-2333,29114,43690,40244,33577,39356,132015,132134,-119,38191,53597,50668,40227,43275,121208,127836,-6628,36543,46346,50796,38319,40497,127911,139099,-11188,39551,48808,52860,39552,46688,135665,142430,-6765,43206,51532,52879,40927,46345,131412,137951,-6539,42305,49693,52989,39414,42657,116543,115281,1262,33687,46201,43096,36655,38498,125859,117527,8332,35690,49222,44208,40947,37629,145067,130417,14650,41988,56425,47888,46654,40541,128375,126813,1562,37352,48074,49427,42949,40034,114440,119593,-5153,32011,42907,49652,39522,37930,124656,122434,2222,33686,48071,48186,42899,40562,110126,114915,-4789,31654,41322,42817,37150,40444,113315,120534,-7219,36421,42628,45082,34266,39031,97038,101358,-4320,27231,37568,38156,32239,35971,96256,100020,-3764,27690,37289,37181,31277,35149,115906,104412,11494,32264,47888,37696,35754,34452,108537,114523,-5986,34336,40957,41754,33244,38433,95358,108949,-13591,29827,34525,40474,31006,38648,90474,103367,-12893,28057,33068,40280,29349,35030,91611,106802,-15191,28824,32819,42305,29968,35673,95557,93716,1841,25921,37000,37362,32636,30433,95325,101582,-6257,26024,36333,42554,32968,33004,94082,98106,-4024,25525,37476,39174,31081,33407
"송파구",7423,7483,-60,2288,2502,2404,2633,2791,6242,6326,-84,1956,2128,2118,2158,2252,6278,6269,9,2007,2054,1939,2217,2323,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,135964,154339,-18375,45572,52795,46776,37597,61991,142543,146043,-3500,46936,54194,44619,41413,54488,142408,143015,-607,46597,53320,43608,42491,52810,120701,131204,-10503,39753,42630,41840,38318,49611,149819,158164,-8345,51658,51834,52265,46327,54241,138999,148497,-9498,48785,46571,49577,43643,50135,145559,157781,-12222,54112,47523,47348,43924,56321,149147,161203,-12056,56949,48386,48364,43812,55890,141669,171749,-30080,60620,41295,57325,39754,53804,120001,137701,-17700,48653,36383,44237,34965,44811,120076,121336,-1260,42953,39724,37552,37399,40831,124586,126487,-1901,43103,41137,40029,40346,43355,140657,127675,12982,48045,49727,38008,42885,41622,171949,131121,40828,57083,66309,34988,48557,39050,138810,130617,8193,46009,49158,40945,43643,43663,117420,126686,-9266,41775,39442,39223,36203,45688,117663,124898,-7235,44125,40095,38193,33443,42580,106747,120232,-13485,42815,33215,35531,30717,41886,99953,108855,-8902,37469,32343,33125,30141,38261,99723,107490,-7767,35426,32954,35029,31343,37035,101994,111346,-9352,39136,34340,31936,28518,40274,105735,112735,-7000,37505,36782,29011,31448,46219,110872,107154,3718,37182,40957,30710,32733,39262,101060,101486,-426,33018,36128,28508,31914,39960,123273,116301,6972,44397,41824,32620,37052,39284,106928,116457,-9529,35767,36313,38141,34848,42549,105181,113651,-8470,33451,38244,36374,33486,43826
